account,amount,symbol
coquicoin,"44,7146",ALIVE
osomar357,"17,4208",ALIVE
wandrnrose7,"12,0196",ALIVE
emaxisonline,"79,2319",ALIVE
herculeand,"186,9465",ALIVE
dailyspam,"29,4634",ALIVE
duvinca,"1,9624",ALIVE
tuisada,"0,7024",ALIVE
fantagira,"28,0696",ALIVE
keechadkikali,"17,8503",ALIVE
wanderingmoon,"6,0334",ALIVE
libertycrypto27,"55,6206",ALIVE
amakauz,"3,9156",ALIVE
ssebasv,"5,7668",ALIVE
queercoin,"10,2819",ALIVE
