account,amount,symbol,memo
mypathtofire,"261,038",ALIVE,Rewards on HP delegation to youarealive.
metzli,"219,3127",ALIVE,Rewards on HP delegation to youarealive.
rcaine,"131,2645",ALIVE,Rewards on HP delegation to youarealive.
davidthompson57,"130,7178",ALIVE,Rewards on HP delegation to youarealive.
noctury,"91,1545",ALIVE,Rewards on HP delegation to youarealive.
flaxz,"89,241",ALIVE,Rewards on HP delegation to youarealive.
iamraincrystal,"44,6453",ALIVE,Rewards on HP delegation to youarealive.
beststart,"43,7507",ALIVE,Rewards on HP delegation to youarealive.
myjob,"43,5767",ALIVE,Rewards on HP delegation to youarealive.
hafiz34,"22,2667",ALIVE,Rewards on HP delegation to youarealive.
benthomaswwd,"21,8318",ALIVE,Rewards on HP delegation to youarealive.
fruityfruitz,"17,5325",ALIVE,Rewards on HP delegation to youarealive.
bombus,"17,4953",ALIVE,Rewards on HP delegation to youarealive.
chmoen,"17,4828",ALIVE,Rewards on HP delegation to youarealive.
madame-cyntaia,"13,1339",ALIVE,Rewards on HP delegation to youarealive.
melinda010100,"13,1339",ALIVE,Rewards on HP delegation to youarealive.
truth2,"13,0469",ALIVE,Rewards on HP delegation to youarealive.
kingneptune,"9,3937",ALIVE,Rewards on HP delegation to youarealive.
merthin,"8,8719",ALIVE,Rewards on HP delegation to youarealive.
pedrobrito2004,"8,8719",ALIVE,Rewards on HP delegation to youarealive.
ubani,"8,7849",ALIVE,Rewards on HP delegation to youarealive.
chaosmagic23,"8,7849",ALIVE,Rewards on HP delegation to youarealive.
monica-ene,"8,7849",ALIVE,Rewards on HP delegation to youarealive.
svanbo,"8,6979",ALIVE,Rewards on HP delegation to youarealive.
jimmy.adames,"8,6979",ALIVE,Rewards on HP delegation to youarealive.
ironshield,"12,4256",ALIVE,Rewards on HP delegation to youarealive.
twicejoy,"7,8281",ALIVE,Rewards on HP delegation to youarealive.
caelum1infernum,"6,5234",ALIVE,Rewards on HP delegation to youarealive.
manuvert,"4,4359",ALIVE,Rewards on HP delegation to youarealive.
dragokazo,"4,4359",ALIVE,Rewards on HP delegation to youarealive.
darmst5339,"4,3489",ALIVE,Rewards on HP delegation to youarealive.
old-man-chu58,"4,3489",ALIVE,Rewards on HP delegation to youarealive.
elyelma,"4,3489",ALIVE,Rewards on HP delegation to youarealive.
monstermama,"4,3489",ALIVE,Rewards on HP delegation to youarealive.
alitas,"3,6531",ALIVE,Rewards on HP delegation to youarealive.
nicklewis,"3,4791",ALIVE,Rewards on HP delegation to youarealive.
digitalbrain,"3,0815",ALIVE,Rewards on HP delegation to youarealive.
stdd,"2,6093",ALIVE,Rewards on HP delegation to youarealive.
mell79,"2,6093",ALIVE,Rewards on HP delegation to youarealive.
