account,amount,symbol
shohana1,"0,5698",ALIVE
nkemakonam89,"0,2291",ALIVE
esteva1820,"35,5253",ALIVE
oasiskp2,"1,4436",ALIVE
jmis101,"56,9765",ALIVE
amakauz,"7,0974",ALIVE
jfang003,"1,4413",ALIVE
tuisada,"0,7966",ALIVE
littlebee4,"60,1134",ALIVE
olujose6,"100,8909",ALIVE
palomap3,"233,1403",ALIVE
alovely088,"1,2061",ALIVE
adaezeinchrist,"0,5698",ALIVE
