account,amount,symbol,memo
flaxz,"55,653",CTP,Rewards on delegation.
thatcryptodave,"24,842",CTP,Rewards on delegation.
ph1102,"23,437",CTP,Rewards on delegation.
davidthompson57,"34,833",CTP,Rewards on delegation.
alokkumar121,"15,595",CTP,Rewards on delegation.
pixiepost,"13,712",CTP,Rewards on delegation.
tristancarax,"11,718",CTP,Rewards on delegation.
blue.rabbit,"11,297",CTP,Rewards on delegation.
myjob,"11,139",CTP,Rewards on delegation.
zekepickleman,"11,104",CTP,Rewards on delegation.
sydney.potts,"11,237",CTP,Rewards on delegation.
reeta0119,"10,788",CTP,Rewards on delegation.
elizacheng,"10,218",CTP,Rewards on delegation.
paulcaraway,"10,035",CTP,Rewards on delegation.
certain,"9,414",CTP,Rewards on delegation.
cliffagreen,"7,443",CTP,Rewards on delegation.
iamraincrystal,"5,841",CTP,Rewards on delegation.
fiberfrau,"5,648",CTP,Rewards on delegation.
athomewithcraig,"4,563",CTP,Rewards on delegation.
iamalivechalleng,"4,519",CTP,Rewards on delegation.
elianaicgomes,"4,114",CTP,Rewards on delegation.
guurry123,"3,544",CTP,Rewards on delegation.
imfarhad,"3,433",CTP,Rewards on delegation.
kingneptune,"3,411",CTP,Rewards on delegation.
mariannewest,"2,37",CTP,Rewards on delegation.
johnsdowie,"2,259",CTP,Rewards on delegation.
mypathtofire,"2,237",CTP,Rewards on delegation.
dontcare89,"2,237",CTP,Rewards on delegation.
ironshield,"2,237",CTP,Rewards on delegation.
justclickindiva,"2,224",CTP,Rewards on delegation.
x9ed1732b,"2,215",CTP,Rewards on delegation.
hirohurl,"2,215",CTP,Rewards on delegation.
invest4free,"1,174",CTP,Rewards on delegation.
benthomaswwd,"1,107",CTP,Rewards on delegation.
manuvert,"1,107",CTP,Rewards on delegation.
adysscheryl,"1,107",CTP,Rewards on delegation.
chaosmagic23,"1,107",CTP,Rewards on delegation.
fragozar01,"1,541",CTP,Rewards on delegation.
assassyn,"0,886",CTP,Rewards on delegation.
