account,amount,symbol
amakauz,"45,7283",ALIVE
jfang003,"26,3427",ALIVE
olujose6,"46,0715",ALIVE
tuisada,"65,0731",ALIVE
treefrognada,"305,0859",ALIVE
tagmout,"11,6985",ALIVE
