account,amount,symbol,memo
metzli,"200,4886",ALIVE,Rewards on HP delegation to youarealive.
sagarkothari88,"198,012",ALIVE,Rewards on HP delegation to youarealive.
mypathtofire,"158,5227",ALIVE,Rewards on HP delegation to youarealive.
rcaine,"120,0059",ALIVE,Rewards on HP delegation to youarealive.
davidthompson57,"119,5083",ALIVE,Rewards on HP delegation to youarealive.
noctury,"83,355",ALIVE,Rewards on HP delegation to youarealive.
flaxz,"81,5683",ALIVE,Rewards on HP delegation to youarealive.
iamraincrystal,"40,8463",ALIVE,Rewards on HP delegation to youarealive.
beststart,"39,9755",ALIVE,Rewards on HP delegation to youarealive.
lightcaptured,"39,6589",ALIVE,Rewards on HP delegation to youarealive.
pregosauce,"23,7478",ALIVE,Rewards on HP delegation to youarealive.
benthomaswwd,"19,9482",ALIVE,Rewards on HP delegation to youarealive.
chmoen,"19,7898",ALIVE,Rewards on HP delegation to youarealive.
fruityfruitz,"15,9902",ALIVE,Rewards on HP delegation to youarealive.
bombus,"21,5314",ALIVE,Rewards on HP delegation to youarealive.
ironshield,"15,8319",ALIVE,Rewards on HP delegation to youarealive.
truth2,"12,2697",ALIVE,Rewards on HP delegation to youarealive.
madame-cyntaia,"12,0322",ALIVE,Rewards on HP delegation to youarealive.
melinda010100,"11,953",ALIVE,Rewards on HP delegation to youarealive.
kingneptune,"8,6283",ALIVE,Rewards on HP delegation to youarealive.
merthin,"8,0742",ALIVE,Rewards on HP delegation to youarealive.
pedrobrito2004,"8,0742",ALIVE,Rewards on HP delegation to youarealive.
ubani,"8,0742",ALIVE,Rewards on HP delegation to youarealive.
chaosmagic23,"8,029",ALIVE,Rewards on HP delegation to youarealive.
monica-ene,"7,9951",ALIVE,Rewards on HP delegation to youarealive.
jimmy.adames,"7,9951",ALIVE,Rewards on HP delegation to youarealive.
myjob,"7,9159",ALIVE,Rewards on HP delegation to youarealive.
technicalside,"7,9159",ALIVE,Rewards on HP delegation to youarealive.
dragokazo,"7,9159",ALIVE,Rewards on HP delegation to youarealive.
misshugo,"7,9159",ALIVE,Rewards on HP delegation to youarealive.
elyelma,"7,9159",ALIVE,Rewards on HP delegation to youarealive.
eolianpariah2,"7,9159",ALIVE,Rewards on HP delegation to youarealive.
caelum1infernum,"5,9708",ALIVE,Rewards on HP delegation to youarealive.
manuvert,"4,0371",ALIVE,Rewards on HP delegation to youarealive.
darmst5339,"4,0371",ALIVE,Rewards on HP delegation to youarealive.
old-man-chu58,"4,0371",ALIVE,Rewards on HP delegation to youarealive.
monstermama,"3,9579",ALIVE,Rewards on HP delegation to youarealive.
adysscheryl,"3,9579",ALIVE,Rewards on HP delegation to youarealive.
awah,"3,9579",ALIVE,Rewards on HP delegation to youarealive.
libertycrypto27,"3,9579",ALIVE,Rewards on HP delegation to youarealive.
alitas,"3,3247",ALIVE,Rewards on HP delegation to youarealive.
nicklewis,"3,2455",ALIVE,Rewards on HP delegation to youarealive.
digitalbrain,"2,8497",ALIVE,Rewards on HP delegation to youarealive.
stdd,"2,3747",ALIVE,Rewards on HP delegation to youarealive.
mell79,"2,3747",ALIVE,Rewards on HP delegation to youarealive.
foodwhale,"2,0581",ALIVE,Rewards on HP delegation to youarealive.
steemjustice,"1,8998",ALIVE,Rewards on HP delegation to youarealive.
cwow2,"3,2568",ALIVE,Rewards on HP delegation to youarealive.
nomaddreamer,"1,7415",ALIVE,Rewards on HP delegation to youarealive.
hiveland.dapp,"1,6623",ALIVE,Rewards on HP delegation to youarealive.
davidxxl,"1,5831",ALIVE,Rewards on HP delegation to youarealive.
matias-walkoski,"1,5831",ALIVE,Rewards on HP delegation to youarealive.
orionvk,"1,5831",ALIVE,Rewards on HP delegation to youarealive.
kam5iz,"1,4927",ALIVE,Rewards on HP delegation to youarealive.
alzee,"0,8707",ALIVE,Rewards on HP delegation to youarealive.
cmmndrbawang,"0,7915",ALIVE,Rewards on HP delegation to youarealive.
stevermac1966,"0,7915",ALIVE,Rewards on HP delegation to youarealive.
tonybad,"0,7915",ALIVE,Rewards on HP delegation to youarealive.
sabajfa,"0,7915",ALIVE,Rewards on HP delegation to youarealive.
dewabrata,"0,7915",ALIVE,Rewards on HP delegation to youarealive.
relf87,"0,7915",ALIVE,Rewards on HP delegation to youarealive.
bitandi,"0,7915",ALIVE,Rewards on HP delegation to youarealive.
hoffmeister84,"0,7915",ALIVE,Rewards on HP delegation to youarealive.
argsolver,"0,7124",ALIVE,Rewards on HP delegation to youarealive.
